text,label
그저 그럽니다. 확실이 공지를하고 사진이랑 똑같이 왔어야됐는데 비어있는부분은 뭔가요?? 사진이랑 틀린 이유 좀 알려주십시요. 잉크를 왜 망사에 입히는지 이해가 안되서요.,0
베이스코트 사면서 같이샀어요 매니큐어 바르고 발라주고 있어요 확실히 빨리 마르는듯해요 무배맞출려고ㅎㅎ,1
재구매 어쿠스틱중 베스트에요. 소리도 예쁘구요.,1
1000피스짜리 주문했는데 커서 테두리공간이 남아요.. 반품귀찮아서 그냥 쓰려구요,0
재구매 좋아여~! 히히후후히,1
배송빨라서 좋아요 아직 안써봐서 모르겠어요 좋길 바랄뿐이죠,1
발 매우 아프다요,0
환불각 돈아까움 너무 허접하고 색상이 이럴거면 구매 안했음!,0
이거 너무 저렴해서 그냥 사봤는데 진짜 시원하구 다른데서 샀으면 돈 아까울 뻔 했네얌,1
갈퀴는 튼튼해보이는데 손잡이가 완전 ㅠ 저거가시박혀서 사용할수 있을까요? 교환해야할거같은데 ㅠ 구매확정을 눌러버렸네요,0
에어프라이어에 사용하기 적당하고 편해요,1
저렴한가격에 먹기도 좋아요,1
이왕 만드는 거 좀 제대로 만들어 주세요!!!,0
다른곳에서 사서 한참 잘쓰고 비슷할꺼라 생각했는데 마감이 엉성해서 잘 끊어지고 잘 늘어나서 얼마 못쓰고 버리게 되네요,0
좋아요 배송 빨라요~~^^ 역시 이케아 스툴입니다 색도 이쁘고 튼튼해보이네요 잘 쓸께요오오~~^^,1
브라는 재구매의사 있어요 싸고 좋아요,1
생각보다 빨리 왔네요 잘 사용하도록 하겠습니다,1
"상품 엉망 주문은 ""빈티지화병"" 배송은 ""모시깽이 여행"" 완전 열받구 화남 묶음배송 원했는데 따루~따루~배송하구 와~우~~ 택배비 남아도나보네~ 쳇!! 교환하기 귀찮아서 기냥 사용 업주님!! 배송 정확히 하셩~~",0
여름에 딱 시원하고 좋네요 ㅎㅎ,1
좁은 집에 딱! 좁은 집 이사하고 나니 식탁 위에 쌓여가는 짐을 정리하기 어려웠어요. 그러다 인터넷에서 검색하고 샀는데 잘 샀어요! 정리 완료! 강추예여~,1
배송과 상품 상태는 마음에 드는데 suv에 사용하기에는 장난감 같습니다. 너무 작아서 잘 보기도 힘들고 보이지도 않습니다. 승용차에 다는걸 추천하며 사진 올린건 70mm거울 달고 찍은 사진 입니다. 최소 저정도는 써야 보입니다. 참고 하세요.,0
밝고 좋습니다. 항시 장착하고 다니려 했지만 생각보다 크고 싼티나서 야간 라이딩시만 장착하고 다니는데 확실히 잘보입니다.,1
후기가좋아서 기대했는데 역시 최고,1
가격대비 가성비 좋아요 분위기있고 잘 구매한거 같아요,1
깨끗하고 달아요,1
일반인이 붙이기 힘들어요,0
크기가 너무 작아서 아쉬움.,0
아래 지지대가 불균형이예요,0
일주일만에 배송해주셔서 감사합니다 실밥 올나간게 한둘이아니고 정품인지 의심스러울 정도입니다 검수 꼭하시어 매입 배송해주세요,0
맛없어요 꾸덕하긴 해요,0
2개 샀는데 둘다 소리나서 제 기능을 못해요.,0
접착력짱 너무 좋아요,1
"배송 빨라요 태풍 대비해서 창문에 붙이려고 구매했어요. 일반 테이프보다는 두껍고, 제거시 쉽게 제거되어서 단기적으로 붙여도 힘들지않게 떼어낼수있어서 좋으네요!",1
잘 안되서 불편했어요,0
진짜 맛없고 ㅡㅡ 잡냄새 나요 아 맛없어서 버렸어요 도저히 못먹겠어서 ㅡㅡ,0
러러러ㅏㄹ라ㅡ라처어ㅡ으아아,0
재구매 또같은 물건 2개 시켰는데 택배비는 각각 받으면서 택배는 하나로 보내네요. 택배비 환불 바랍니다.,0
나이키 깔끔하고 좋네요 배송도 빨랐어요오오,1
가격이 저렴해서 좋아요. 저는 딱 붙는 줄 알았는데 아니라서 좀 아쉬웠어요,1
손잡이 높이가 안맞아요 설치해놓고 보니 안맞아요... 그냥씁니다,0
대가족인데 사이즈가 딱!!,1
너무작아요. 일부러 돈 추가해서 특으로 주문했는데 마트에서 이 크기면 절대 안 샀을 거네요. 싱싱은 합니다만 너무작아요.,0
잘 먹고있어요!강력추첨,1
입자마자 시원하네요. 여름에 잘 입을 것 같아요. 다만 작은 구멍이 촘촘하게 나있는 디자인이라 잘못보면 할아버지 메리야스같기도 해요...시원은 합니다. 부드럽구요,0
만족도 0입니다 배송 0점 휴가 다끝나고 캠핑다끝나고 오는 불용품 ㅋ 걍 기회될때 써야할듯,0
식기세척기용으로 좋아요,1
불이 너무 번쩍여서 잠이 안오고 제일중요한건 발열이 너무심해요 검정 흰색 두개샀는데 둘다요ㅠ 배터리 수명 깎이는걸 실감해요,0
믿고쓰는 가오피싱 감사합니다,1
도수알 넣고 1주일만에 안경테가 부러졌어요ㅜㅜ 전화했더니 수리는 안되고 왕복택배비6000원에 최소테값8000원 입금하고 안경보냈더니 안경알 넣어 다시 받았습니다.담부턴 튼튼한 상품으로 부탁드려요.,0
재구매 이번에 시킨것이 모래가 뭉쳐져 왔어요 많이 덩어리가 커요,0
덤프케이스도 같이 주시다니 ㅠㅠ 대박젛아여... 아직 부착은 안했지만 꼭 성공하길 ㅎㅎㅎ 감사합니당 !!,1
너무 가벼워보이네요,0
붙이고 있을땐 계속 미끄러져서 거울붙잡고 계속 올려야되고 떼면 바로 건조해짐,0
재구매 배송이 최악입니다~~,0
재구매 먹기 편하게 되어있어요,1
아주 잘먹구 있어요. 빛깔로 괜찮고 재구매 의사 있어요,1
재구매 벌써 여러 번째 주문합니다. 다른 소곡주도 마셔봤는데 제 기준엔 이 제품이 가장 맛이 좋네요. 많이 마셔도 다음 숙취가 없는게 신기해요.,1
실내가 너무 밝아져서 좋아요^^,1
스크레치 하나도 안지워짐 일부러 잔기스에도 해봤는데 안됨,0
땀도 빨리 마르고 찰랑찰랑 시원한 소재라 좋아요,1
완전 완전 만족해요 가격대비 퀄리티도 좋고 무엇보다 원기능에 충실해서 좋네요 낮에도 햇볕 걱정없이 숙면했어요 완전 맘에 들어요,1
재구매 배송 5일정도 되는거 같네요 매번 시키는데 이번에 너무 늦었어요 ㅜ,0
알마니하나 켈빈클라인하나 주문했는데 알마니박스 하나에 두개넣어서 보내줌. 뭔가 찝찝함. 딴거도 아니고 속옷인데 반품된거 보낸건 아닌지 의심되기도하고,0
생각한것 만큼 블랙헤드나 나오지는 않네요,0
선물했는데 싼티난다고하네요쩝,0
배송도 늦고 맛도 별루네요 ㅠ,0
브러쉬가 잘 빠지네요,0
재구매 항상만족합니다.바로구매 바로결재 ㅋㅋ,1
"늘 주문해 먹는데, 사이즈는 좋은데 심이 라고 하나요? 다들 너무 질기다고 해요. 10키로 거의가 다요ㅜ",0
첫 구매때는 맛있었는데 두번째는 씁씁할 맛이네요..,0
몬데오 와이퍼 구매 딱 맞아 떨어지고 좋네요 . 보통 알리발로 구매하는데 시간도 단축되고 가격도 싸고 좋네요 .,1
2미터 짜리 케이블이 고장나여 벨킨이 케이블 유명하다해서 구입했습니다,1
제가 주문한 상픔이안왔네요 다른게왔네요,0
재구매 이번에도 재구매 합니다! 잘 닦이고 이거말곤 다른거 못 쓰겠어요~!!,1
한개가터져가지고국물은없고계란두개만달랑있네요배송은어트케하신건지,0
ㆍ아 향이 너무 ㅠ,0
완전 허접해요ㅠ,0
일단 한달이상 사용해본결과 전화기를 잡아주는 고무홀더가 아구가 제대로 안맞습니다 몰딩이 잘못된곤지...거치해놓고 툭 치면 전화기가 떨어져버리내요...양면테이프가 약합니다 햇볕이 들지않는곳에 설치했슴에도 한달 못사용하고 떨어져버렸습니다,0
색상이 좀 칙칙해보임,0
그냥뭐 그저 그래요,0
아이가 밥먹을때 잘 먹어서 구매합니다. 포장도 잘되서 안전하게왔어요,1
사진상으로는 연회색이였는데 진회색이 왔네요.. 진회색이라 피규어가 이쁘게 보이지않네요.. 진회색이라고 상품소개를 바꾸시길 바랍니다. 반품 귀찮아서 그냥 쓰긴합니다,0
셀프네알은 유키젤네일이 최고에요~~색상도 다양해서 고르는 재미도 있구요~~,1
라지사이즈가 딱 고양이 한마리 크기에요 (애들 길게 누웠을때) 시원한감은 못느낌니다 .애들이 눕기는 합니다~,1
촉촉하고 좋아요 유통기한도 아주 넉넉함,1
지붕쪽이 좀 덜 뾰쪽하면 좋지않았을까...... 그래도 편리하고 좋아요 만족합니다. 펜은 별로인거 같아요.......,1
굿굿 진짜 좋아요 직접 오셔서 다 설치해주시고 어떻게 관리해야하는지 친절히 설명도 해주시구요 달아놓고보니 학원에서 사용하는 질 좋은 천입니다 해놓은지 한달 조금 안된듯 한데 천도 안늘어나고 할 때마다 기분 좋아요^^,1
아는분이 추천해주셔서 구입했는데 정말 촉촉하고 환해지는느낌이 들어요 만족합니다,1
필요했던 거라 구매했어요 아이도 좋아해요 생각보다 사이즈가 크네요 길이도 길구요~ 좀더 작고 짧게 만들어주셔도 좋을거 같네요,1
타 쇼핑몰에서는 19000원 이네요,0
다른건 다맘에 드는데 대신택배 진짜 최악입니다 택배기사랑 언성 높여가며 실랑이 버렸네요 물건 부피크고 무겁다고 아파트13층까지 안올라오는건지 전화도 없이 경비실에 맡기고 문자하나 남기고 갑니다 참고들하세요,0
항상쓰던거라 좋아요 ㅎㅎ,1
검정색의 매지같은것으로 이물질이 있음,0
조립설명서가 어렵네요,0
"제품받고,,,ㅋ 웃음밖에 안나오네요 ㅋ 각인아니고 인쇄인데 그인쇄마저도 엄청난 싸구려티가 팍팍!!! 24초만에 쓰래기통으로 버립니다",0
"화이트, 베이지 2개 구매했는데 베이지가 더 이쁜것같아요^^ 사이즈 딱 좋고 튼튼해서 맘에 들어요",1
잘먹고잇어요 많이파세요,1
새로 산옷에 파란색으로 뭐가 묻어있네요 ㅡㅡ 귀찮아서 그냥 입을랍니다. 여기 판매자분 옷관리좀 제대로 해서 상품 확인 후 소비자한테 보내주세요,0
양이 너무 적어요 2인분에 5만원인데,0
이불담기는 좋으나 냄새가 아직도 납니다. 옷장을 열어두고 탈취제를 뿌려도 그뿐..왠지 넣어놓은 이불 쓰려면 빨아써야할거같네요.,0
넘나 예뻐요~맘에 드네요 낼 필드시 꼭착용~ 담번에 또올께요~번창하셔요~~,1
착용하기 다소 불편해요,0
난 이런 거 진심 좋아함 이런 아이디어 상품 좋음. 혹시나 허전하고 불안할 때 만지작 거리면 마음이 편안해짐. 근데 이건 호불호가 많이 갈리는 상품인듯,1
굿 옳은선택,1
일단 구성품이 조금 다름..부추가 정말 작게들어가있음 설명은 비법간장인데 비법소스 이런식으로 다르게 되어있습니다..맛도 제입맛엔 안맞네요 참고로 대창 5000원 추가한사진,0
배송 빠르게 잘 받았습니다 잘 쓸게요,1
분명히 톡톡으로는 실리콘케이스를 사용하면서 충전이 가능하다고 했는데 사용해보니 불가능하네요... 이 점을 제외하면 좋아요... 하지만 단점이 너무 크네요!!!,0
매트 주문을 처음에 1개로 잘못하는 바람에 추가로 신청해서 왔는데요~이것도 비오고 하는 날씨 문제로 배송도 열흘이나 늦게 받았어요. 그런데 문제는 매트 2개가 높이가 달라요 ㅠㅠ,0
배송은 늦기도 늦었지만 박스도 다 찢어져서왔어요. 배송을 떠나 의자가 넘 별로에요. 생각보다 많이 밝아요. 그리고 앉으면 쿠션이 있는데도 불편해요 휴..,0
4단이면 더 길이가 길줄알았는데 이전에 다른사람꺼로 3단주문했던거랑 길이가 같아서 좀.... 아쉽네요,0
어쩔수없이샀죠 없는것보단나으니까ᆢ 못쓸정도는 아니예요 다만ᆢ너무얇고 작년 이런 매우.얇은. 일회용마스크를샀는데ᆢ3천원에 30장들어있었는데ᆢ시기가시기니까 어쩔수없지만 5배이상 비싸게사니까ㅠ 진짜 분.노.가 끓어오릅니다.,0
잘받았습니다 ㄱㄷ럭저럭,1
재구매 바르고 나면 다시 벽지가 풀이 충분치 않아 다시 일어납니다,0
이번에 주문한것 중에 제일 간이 있는 제품이었어요!,1
명성대로 상품이 훌륭합니다. 아이가 좋아해요.,1
냄새가 너무 심해요.. 싼 페인트 냄새같이 머리가 너무 아파서 바로 붙이지 못하고 밖에 놔두었네요.,0
그냥그런맛 평이너무좋아서 기대했었는데 그럭저럭한 맛입니다,0
항상 쓰던 펜이라 좋아요. 저렴하게 잘 샀습니다.,1
휴대용으로 간편하고 좋습니다,1
생각보다손잡이가 얇아요 하지만 색이 예뻐서 좋아요,1
성인2명 앉으면 꽉차요 앉는폭이 작아 허벅지 불편 배송비가 청주기준 6만6천원임,0
광고에서는 아주큰 스크레치도 슥 문질러 주면 잘닦기던데 너무 허위광고가 큰것 같네요 이상품에 도움을 못받았습니다,0
배송도 빠르고 흡수력이 좋네요. 촉촉한거 같아요. 2+1이라 좋아요,1
사무실용으로 구매했어여,1
평소에 눈이 건조해서 불편했는데 안대를 써보니 생각보다 좋네요 ㅎㅎㅎ 잘쓰고 있습니다!!,1
제품은 괜찮은거 같으나 배송상태 불량으로 불만입니다. 제품 취급주의 스티커 까지 붙여 있음에도 불구하고 박스 찢어짐 내부 덮개이탈로..,0
그냥그래요 정말루나라,0
상판.. 양면테입 접착이었네요.. 양면테입 접착보고 .. 가성비 좋지않다는생각뿐이네요.. 이거 날 더워지면 상판떨어져서 다칠듯,0
"배송빠르게 보내주셨구, 어제 받고 바로 자기전에 한번바르구 오늘 출근하기전에 아침에 한번바르고 마스카라했는데 그새 좀 자란느낌 ? 기분탓이겠죠 ? 암튼 좋은제품이라니까 믿고 씁니당!!!!",1
아니 여기는 불량을 보내는건가요..? 진짜 하루신고 다 빵꾸 날거같고 불량 제품 보내신거 같네요 진짜 환불하고싶은데 당장신어야하고 귀찮아서 안하렵니다 다른데보다 조금더 비싸길래 마감이나 이런부분 좋겠거니 하고 산건데 대실망이네요,0
두께도 두껍구 화면이랑 색상도 좋구 좋아요 ㅎㅎ,1
다른건 몰라도 복부는 좋아요. 이왕사는거 셋트로 구입했는데 크림보다는 스틱으로 살것을 후회중입니다. 바르는데 손에묻히게되고 귀찮아서 잘 안바르게되요. 허벅지랑 팔부분은 운동할 때 복부는 평소에도 착용하는데요. 평소 복부가 찬편이라서 저는매우 만족해요.,1
뭐가 특허 인지는 모르겠지만 노즐은 아니길 바랍니다 생각만큼 광택은 안나구요 노즐은 무슨 생각으로 그리만들 었는지는 모르겠지만 잘 눌러지지도 않고 잘 안눌리니 잘 안나오고 그러니 고여서 떨어지고 참 개판도 이런 개판이 없습니다,0
윈도우 미포함 pc 연결시 인식못합니다,0
